age,education,ethnicity (white::other),gender (female::male),hours-per-week,income (<=50k::>50k)
20,10,1,0,40,1
45,13,1,0,60,0
28,10,1,1,50,1
37,10,1,1,40,1
46,16,1,0,50,0
66,9,1,0,40,1
35,10,1,1,40,1
38,13,1,1,50,0
25,7,1,0,45,1
55,15,1,0,40,0
48,4,1,0,40,1
56,10,1,1,38,1
47,14,1,0,45,1
55,13,1,0,40,0
41,12,1,0,40,1
47,10,1,0,65,0
40,9,0,0,43,1
41,13,1,0,40,1
21,10,0,1,20,1
52,9,1,0,40,1
62,16,1,0,50,0
46,7,1,0,45,0
21,10,1,0,20,1
35,13,1,0,40,1
29,9,1,1,40,1
21,6,1,0,40,1
35,9,1,0,50,1
46,13,1,0,50,0
70,9,1,0,40,1
35,16,0,0,40,0
34,10,1,0,60,1
21,11,1,0,30,1
29,9,1,0,60,1
41,14,1,0,60,0
51,9,1,0,40,1
22,9,1,1,40,1
47,13,1,0,40,1
42,15,1,0,65,0
19,9,1,1,40,1
46,13,1,0,40,0
23,10,0,0,40,1
49,9,0,0,40,1
58,13,1,1,40,1
41,13,1,0,50,0
50,13,1,0,40,0
77,9,1,1,10,1
27,11,1,0,60,1
29,9,1,0,60,1
54,1,0,0,40,1
39,10,0,1,37,1
32,10,1,0,50,1
36,13,0,0,40,1
24,13,1,1,20,1
50,14,1,0,45,0
32,9,1,0,65,1
26,13,1,1,40,1
49,13,1,1,40,1
38,11,1,0,42,1
47,13,0,1,40,1
31,10,1,0,40,0
38,9,1,0,55,1
50,10,1,0,40,0
18,7,1,0,40,1
59,14,1,0,40,1
56,10,1,0,50,0
34,9,1,0,50,1
32,13,1,0,40,1
29,13,1,0,35,1
29,10,0,0,40,1
42,13,1,0,45,0
37,10,0,1,40,1
36,9,1,1,40,1
59,14,1,1,40,0
32,13,1,0,50,0
52,9,1,0,56,0
29,9,0,0,40,1
39,15,1,1,35,0
39,10,1,0,40,1
69,13,1,1,15,1
43,9,1,1,35,1
39,11,1,0,48,1
19,10,1,1,30,1
60,11,1,0,60,0
51,9,0,0,40,1
75,10,1,1,8,1
37,11,0,1,40,1
24,10,0,0,40,1
20,7,0,0,20,1
58,9,1,0,70,1
21,14,1,0,15,1
28,9,1,0,40,1
40,6,1,0,40,1
45,9,1,0,50,1
40,15,1,1,40,0
41,10,1,1,40,1
58,9,1,1,40,1
44,11,1,0,40,0
26,9,1,0,65,1
29,12,1,0,45,1
45,14,1,1,40,1
23,12,1,0,40,1
39,9,1,1,40,1
45,16,1,0,40,0
51,14,1,0,40,0
22,9,1,0,40,1
67,4,1,0,3,1
28,9,1,0,40,1
23,10,1,1,25,1
33,9,0,0,35,1
37,11,1,0,43,1
19,10,1,1,40,1
90,2,0,1,40,1
35,7,1,0,40,1
62,4,1,1,38,1
20,10,1,1,15,1
25,9,1,0,40,1
21,9,1,0,40,1
32,10,1,0,35,1
32,13,1,1,45,1
70,9,1,1,12,1
65,6,1,0,50,0
57,7,1,0,40,1
31,10,1,0,40,1
37,13,1,0,60,0
34,9,1,1,36,1
26,10,1,0,78,1
44,10,1,0,48,1
66,4,1,0,40,1
39,9,1,1,40,1
31,9,1,0,40,0
53,11,1,0,40,0
36,9,1,1,50,1
61,5,1,0,40,1
43,13,1,0,40,0
38,10,1,0,40,1
26,9,1,0,50,1
27,9,0,0,8,1
58,5,1,1,40,1
37,9,1,1,12,1
56,4,1,0,26,1
36,10,1,0,60,0
29,9,0,0,40,1
28,6,1,0,30,1
61,16,1,0,40,0
66,5,1,0,25,0
31,10,1,0,50,0
21,12,1,1,40,1
67,9,1,0,58,0
26,9,1,0,40,1
21,10,1,0,50,1
33,9,1,0,40,1
33,9,1,1,32,1
59,13,1,0,50,0
82,4,1,0,50,1
34,16,1,1,50,0
29,13,1,0,50,0
19,10,1,1,40,1
57,9,1,0,1,1
41,10,1,0,50,0
55,6,0,0,40,1
27,10,0,0,40,1
33,9,1,0,45,1
43,10,0,0,50,0
72,10,1,1,16,1
68,9,1,0,40,1
29,9,1,1,40,1
41,13,1,0,60,1
30,9,1,0,40,1
31,13,0,0,70,0
54,3,0,1,30,1
32,12,1,1,50,0
56,9,1,1,40,1
39,13,1,1,6,0
41,11,1,0,35,0
48,9,1,1,40,1
66,4,1,0,48,1
25,13,1,1,50,1
31,9,1,0,40,1
32,12,1,0,48,1
51,13,1,0,40,0
42,9,0,1,40,1
22,10,0,1,35,1
31,15,1,0,60,0
43,9,1,1,40,1
42,10,0,1,40,1
20,9,0,0,40,1
40,13,1,0,40,0
65,9,1,1,20,1
53,13,1,0,52,0
56,10,1,0,60,0
51,16,1,0,55,0
38,9,1,0,40,1
44,14,1,0,50,0
49,9,1,0,60,0
47,9,0,0,44,0
22,12,1,1,40,1
53,10,1,0,45,0
41,10,1,0,20,1
19,9,1,0,40,1
27,13,0,1,43,1
48,11,1,1,25,0
52,4,1,1,7,1
61,15,1,0,40,0
45,13,0,0,45,0
29,5,1,0,40,1
41,10,1,0,21,1
38,10,0,0,60,1
32,10,1,1,40,0
37,9,1,0,40,1
55,6,1,0,40,1
62,9,1,0,40,1
48,9,1,0,40,1
43,10,1,0,50,0
25,9,0,0,24,1
47,9,1,1,40,1
49,13,1,0,70,1
55,9,1,0,40,1
42,9,1,1,40,1
40,9,1,0,40,1
34,11,1,0,40,1
38,9,1,1,10,1
39,9,1,0,40,0
45,12,1,1,55,1
43,12,1,0,40,1
32,9,0,1,40,1
18,10,1,1,20,1
27,14,1,0,40,1
57,12,1,1,40,1
38,9,1,1,60,1
67,13,1,0,40,0
26,7,1,1,20,1
21,9,1,0,40,1
17,6,1,0,15,1
31,9,1,0,40,1
51,12,0,0,30,1
29,13,1,0,40,0
28,13,1,0,40,0
32,12,1,0,45,0
31,10,1,0,45,1
26,10,1,0,40,0
28,13,1,1,40,1
40,14,1,1,40,1
51,4,1,0,19,1
62,10,0,0,20,1
54,6,1,0,60,1
55,9,1,1,16,1
24,9,1,0,20,1
27,14,1,0,45,1
18,9,1,0,30,1
22,13,0,1,40,0
21,9,1,1,40,1
44,10,0,0,80,0
50,14,1,0,60,0
38,13,1,0,40,0
39,13,1,0,50,0
27,9,1,0,40,1
35,7,0,0,40,1
51,10,1,0,60,0
60,10,1,0,40,1
62,10,1,0,40,0
38,9,1,0,40,1
37,10,0,0,35,1
43,10,1,1,40,1
49,10,1,1,50,1
17,6,1,1,25,1
32,9,1,0,60,1
23,13,1,1,38,1
28,13,1,0,40,0
83,13,1,0,55,0
25,13,1,1,40,1
42,13,1,0,60,1
46,7,1,0,40,1
29,13,0,1,50,1
44,14,1,0,45,0
60,15,1,0,45,0
30,11,0,1,40,1
24,10,1,1,17,1
17,6,1,1,10,1
76,7,1,1,16,1
31,12,1,1,40,1
52,10,1,0,40,0
39,13,0,1,35,1
73,13,1,0,50,0
38,9,0,1,24,1
48,9,0,1,20,1
60,6,1,1,40,1
26,9,1,0,40,1
20,9,1,0,40,1
54,16,1,1,40,0
50,9,0,0,40,1
20,10,1,1,40,1
23,10,0,0,22,1
35,11,1,0,40,0
43,6,0,0,40,1
50,9,1,0,32,1
58,2,0,0,50,1
55,12,0,0,40,1
29,13,1,0,45,0
47,10,1,1,40,1
39,9,0,1,40,1
63,9,1,1,35,0
27,9,1,0,60,1
62,7,0,1,40,1
38,10,1,1,40,1
25,9,1,0,65,1
31,9,1,0,52,1
40,10,1,1,40,1
42,16,1,0,50,1
52,9,1,0,40,0
46,13,1,0,40,0
31,10,1,1,50,1
33,9,1,1,40,1
58,9,1,1,40,1
52,9,1,0,36,0
25,13,1,0,35,0
54,13,1,0,40,0
46,14,1,0,60,1
28,9,1,0,40,1
24,4,1,0,40,1
39,13,1,1,40,1
60,10,1,0,40,1
22,9,1,1,40,1
27,13,1,1,40,1
35,13,1,0,45,0
47,13,1,0,50,1
33,13,1,1,50,0
40,13,1,0,45,0
38,13,1,0,40,0
26,12,0,1,40,1
54,13,1,0,50,0
39,13,1,0,40,1
60,4,1,0,40,1
32,14,1,1,40,1
19,10,1,1,15,1
49,9,1,0,60,1
31,7,1,1,48,1
29,9,1,1,25,1
39,9,0,1,40,1
42,14,1,0,50,0
26,9,1,1,35,1
27,11,1,0,40,1
52,5,1,1,40,1
50,10,0,1,40,1
51,9,1,0,45,0
51,9,1,0,40,0
40,9,1,0,40,0
61,4,0,0,40,1
35,9,1,0,40,1
41,9,0,1,28,1
31,14,1,0,40,0
43,9,1,0,40,0
20,9,1,0,40,1
35,10,1,0,40,1
30,10,1,0,45,1
42,15,1,0,40,0
51,9,1,0,40,0
39,14,0,0,99,0
69,5,1,0,25,1
63,5,1,0,40,0
29,10,0,1,40,1
21,10,1,0,20,1
24,13,1,0,55,1
55,9,0,0,40,1
42,9,1,0,45,1
48,7,1,1,40,1
31,13,1,1,42,1
52,11,1,0,40,0
30,10,1,1,40,1
29,9,1,0,40,1
32,10,1,0,40,1
47,10,1,0,40,0
56,5,1,0,40,1
40,10,1,0,40,1
20,10,1,1,10,1
36,10,1,0,40,1
45,13,1,0,40,1
38,5,1,0,40,1
60,15,1,0,40,0
70,14,0,0,40,1
21,10,1,1,30,1
57,9,1,1,40,1
33,9,1,0,48,1
37,9,1,0,50,1
50,15,1,0,50,0
68,10,1,0,55,0
28,7,1,1,40,1
32,10,1,0,40,1
30,15,1,0,50,0
18,7,1,0,30,1
45,10,1,1,20,1
22,9,1,1,40,1
38,13,1,1,8,1
37,11,1,1,40,1
23,13,1,0,40,1
59,4,1,0,40,1
48,15,1,0,40,0
53,10,1,0,50,0
18,9,1,0,25,1
30,13,1,1,40,1
50,10,1,0,45,0
63,7,1,0,40,1
38,9,1,0,40,1
48,5,1,1,40,1
60,9,1,0,40,1
46,9,1,1,50,1
30,9,1,0,30,1
39,13,1,0,60,0
55,10,1,0,40,0
17,7,1,0,15,1
46,13,1,0,55,0
50,9,1,1,65,1
32,13,0,0,30,1
18,9,1,1,40,1
34,9,0,0,40,1
50,13,1,0,45,0
32,7,1,0,55,1
23,13,0,1,40,1
26,13,1,0,50,1
46,12,1,1,50,1
43,10,1,0,55,1
32,9,1,0,60,0
37,12,1,1,38,1
48,10,1,0,45,0
28,13,1,0,40,1
43,9,1,0,40,1
51,6,1,1,24,1
30,9,1,0,50,1
34,14,1,0,50,0
34,9,0,0,40,1
41,13,1,0,60,0
53,6,1,1,48,1
42,1,1,0,40,1
18,9,1,1,30,1
81,13,1,0,50,0
40,11,1,0,40,1
26,13,1,1,35,1
20,10,1,1,15,1
41,9,1,1,50,1
49,14,1,0,45,0
22,10,1,1,20,1
46,13,1,0,45,0
56,10,1,1,40,1
35,9,1,1,40,0
34,13,1,1,35,1
29,14,1,1,40,0
28,8,1,0,45,1
35,13,1,0,37,1
29,10,1,0,40,1
21,10,1,1,30,1
52,10,1,0,95,0
45,9,1,0,40,1
43,9,0,0,40,1
35,9,1,1,25,1
21,10,1,0,20,1
35,6,1,0,40,1
30,9,1,0,40,1
45,9,1,1,40,1
29,10,1,1,20,1
29,6,0,1,40,1
33,13,1,1,40,1
17,6,0,0,15,1
52,9,1,1,25,1
24,10,1,1,35,1
32,9,1,0,40,0
40,13,1,1,48,1
32,9,1,0,40,1
33,13,1,1,40,1
30,4,1,0,38,1
28,9,1,0,40,1
62,12,1,0,50,1
46,13,1,0,40,0
32,11,1,1,64,1
26,9,1,0,40,0
41,13,1,0,40,0
57,10,1,0,40,0
52,10,1,0,45,0
35,13,1,0,50,0
19,9,1,0,16,1
49,13,1,0,45,0
47,11,1,0,60,0
38,7,1,1,32,1
30,9,1,0,40,1
32,7,1,0,40,1
32,9,1,1,50,0
46,11,1,1,40,1
22,9,1,0,50,1
47,10,1,0,50,1
57,10,1,1,25,0
47,10,0,1,40,1
41,13,1,0,56,0
36,9,1,0,40,1
32,13,1,0,60,1
37,7,1,0,40,1
36,9,1,0,45,1
64,9,1,0,40,1
17,6,1,0,15,1
23,10,1,1,15,1
40,10,1,1,40,1
42,13,1,0,50,0
37,9,1,0,42,1
35,10,1,1,40,1
56,9,1,0,50,1
52,13,0,0,40,1
37,13,1,0,45,0
48,16,1,0,65,0
24,9,1,1,40,1
33,11,1,0,40,1
39,11,0,0,40,1
34,9,0,0,42,1
24,13,1,1,40,1
23,10,0,0,24,1
49,9,1,0,65,0
18,9,1,0,25,1
20,8,1,0,40,1
54,14,1,0,55,0
19,10,1,0,40,1
53,9,1,0,46,0
34,8,0,1,40,1
28,9,1,0,40,1
35,9,1,0,40,1
20,10,1,1,20,1
31,10,1,1,50,1
37,16,1,1,40,1
64,8,1,0,40,1
42,10,1,0,40,0
27,10,1,0,50,1
36,10,1,1,50,1
36,10,1,0,40,0
23,9,0,0,40,1
46,9,1,0,40,1
24,7,0,0,35,1
22,9,1,1,40,1
62,13,1,0,40,0
19,9,1,0,40,1
20,9,1,0,30,1
47,14,0,0,40,0
57,9,1,1,40,1
19,9,1,0,35,1
37,14,1,1,45,0
35,9,1,0,65,0
17,8,1,1,20,1
36,10,1,1,35,1
50,10,1,0,40,0
35,9,1,1,35,1
27,16,1,0,77,1
28,9,1,0,30,1
29,15,1,0,60,0
25,9,0,0,40,1
47,12,1,1,67,1
29,14,1,1,45,0
19,9,1,1,40,1
49,10,1,0,40,1
31,15,1,0,25,0
43,12,0,1,40,1
56,7,1,0,40,1
42,9,1,1,40,1
45,10,1,0,56,0
40,13,1,1,40,1
44,10,1,1,38,1
17,6,1,1,20,1
36,9,1,1,40,1
19,10,1,1,20,1
53,9,1,1,40,0
72,10,1,0,35,1
46,11,0,0,60,1
33,10,1,1,37,1
22,5,0,0,40,1
17,7,1,1,25,1
41,9,1,0,45,0
46,5,1,0,43,1
33,9,1,1,20,1
32,1,1,0,40,1
52,9,1,0,40,1
27,9,1,1,40,1
48,9,1,0,72,0
22,10,1,1,35,1
25,9,1,0,50,1
60,9,1,0,42,1
38,11,1,0,40,1
37,9,1,0,50,1
49,10,1,1,40,1
40,13,1,0,30,1
48,9,1,0,46,0
31,10,0,1,40,1
40,9,1,0,45,1
25,9,1,1,37,1
68,13,1,0,45,0
18,9,0,1,20,1
19,8,1,1,30,1
35,9,1,0,60,1
28,9,1,1,50,1
53,9,1,1,40,1
33,10,1,0,41,1
20,9,1,0,40,1
45,13,1,1,35,1
36,13,1,0,50,0
34,10,1,0,45,1
32,10,1,1,40,1
19,10,1,0,25,1
24,9,1,1,40,1
34,10,1,0,40,0
32,9,1,1,35,1
37,9,1,0,45,0
31,10,1,1,40,1
21,10,1,1,35,1
47,9,1,0,85,0
23,10,1,0,40,1
33,14,1,0,40,0
60,13,0,0,25,1
17,9,1,0,20,1
67,9,1,0,24,1
57,14,1,0,55,0
17,7,1,0,20,1
53,9,1,0,40,1
25,10,1,0,50,0
24,9,1,0,49,0
48,10,1,0,40,1
51,14,1,0,47,0
38,9,0,0,40,1
51,9,1,0,46,0
18,9,1,1,10,1
23,10,1,1,40,1
42,10,1,0,60,0
34,9,1,1,35,1
39,9,1,0,40,1
20,9,1,0,12,1
39,10,0,1,40,1
21,10,1,0,40,1
26,4,1,0,40,1
54,10,1,0,40,1
34,10,1,1,40,1
32,9,1,0,40,1
59,4,1,0,40,1
24,7,0,1,24,1
54,13,1,1,40,1
54,13,1,0,40,1
67,9,1,1,18,1
33,9,1,0,60,1
37,9,1,1,40,1
47,13,1,1,25,1
51,9,1,1,40,1
45,9,1,0,40,1
19,9,1,1,30,1
58,16,1,0,24,0
27,9,0,0,40,1
36,10,1,1,40,1
20,12,1,0,40,1
51,9,1,1,40,1
45,14,1,1,60,1
32,9,1,0,40,1
59,9,0,1,40,1
45,13,1,0,40,0
43,9,1,0,40,1
54,6,1,0,68,0
20,10,1,1,32,1
29,13,0,1,42,1
28,7,0,1,40,1
18,7,1,1,40,1
49,13,1,1,50,1
46,9,1,0,30,1
58,9,0,0,30,1
56,13,1,1,45,1
41,12,0,1,50,1
50,15,1,0,60,0
74,10,1,0,35,1
30,9,1,0,40,1
62,9,0,1,40,1
19,9,1,1,40,1
29,9,0,1,40,1
20,10,0,1,40,1
36,4,1,0,35,1
36,9,1,0,40,1
51,12,1,1,30,1
37,10,1,0,50,0
29,9,1,0,40,1
17,6,1,0,20,1
18,9,1,1,20,1
40,13,1,0,40,1
26,13,1,1,40,1
42,10,1,0,45,1
32,9,1,0,40,1
33,5,1,0,40,1
28,10,1,1,40,1
43,13,1,0,40,0
47,9,1,0,40,1
37,10,0,1,40,1
73,13,1,0,10,1
37,9,1,0,30,1
50,10,1,1,35,0
19,9,1,0,50,1
32,10,1,0,40,1
44,11,0,0,40,1
20,10,1,1,16,1
29,10,1,1,40,1
21,10,1,1,40,1
34,11,1,1,40,1
44,13,1,0,52,1
18,7,1,1,20,1
22,10,1,1,40,1
39,16,1,1,40,0
26,10,1,0,40,1
29,13,1,0,25,1
21,10,1,0,40,1
49,13,1,0,50,1
24,12,1,0,20,1
26,13,1,0,60,1
25,10,1,0,60,1
30,12,1,0,40,1
52,13,1,0,38,0
30,9,1,0,40,1
20,9,1,0,40,1
31,9,1,0,40,1
44,13,1,0,40,0
46,10,1,0,60,0
31,9,1,1,40,1
57,4,1,1,10,1
58,9,1,0,40,1
41,9,1,0,40,1
23,9,1,1,40,1
47,9,1,1,40,1
72,15,1,0,28,0
26,13,1,0,38,1
45,10,1,0,40,1
48,15,1,0,50,0
23,10,1,0,40,1
20,9,0,1,40,1
18,7,1,0,15,1
27,13,1,1,40,1
25,9,1,0,35,1
45,9,0,1,30,1
53,10,0,1,40,1
54,10,1,0,45,0
41,9,1,0,40,0
23,5,1,0,35,1
17,6,1,0,18,1
42,9,1,0,40,1
61,8,1,0,40,1
57,10,1,1,38,0
21,10,1,0,35,1
44,10,1,0,40,0
48,12,1,0,44,1
46,15,1,0,48,1
37,9,1,0,86,1
35,9,1,1,54,1
27,13,1,1,40,1
28,10,0,0,40,1
19,9,1,0,10,1
63,13,1,0,50,0
69,9,1,1,40,1
69,12,1,1,6,1
36,11,1,1,40,1
20,8,1,0,35,1
28,13,1,0,50,1
58,9,1,1,38,1
48,9,1,0,40,1
39,10,1,1,56,1
38,9,1,0,44,1
50,12,1,1,40,1
35,13,1,1,40,1
45,13,1,0,50,1
38,10,1,0,38,1
54,12,1,1,55,0
42,13,1,1,12,1
32,6,0,1,40,1
55,16,0,0,70,0
63,10,1,0,30,1
21,5,1,0,48,1
62,14,1,0,30,0
46,13,1,0,40,0
43,10,0,1,40,1
35,9,1,0,60,1
37,5,1,0,40,1
51,9,1,1,45,1
45,13,1,0,72,0
19,8,1,0,20,1
61,9,1,0,40,0
61,5,0,0,65,1
21,9,1,1,40,1
45,9,1,0,40,1
38,13,1,0,50,0
28,13,1,1,40,0
40,13,1,0,35,1
32,9,0,1,40,1
55,10,0,1,35,1
64,9,1,1,23,1
34,9,1,0,40,1
19,10,1,0,60,1
58,10,0,1,40,1
46,12,1,0,55,1
44,11,1,0,40,1
31,10,0,1,40,1
31,9,1,1,40,1
39,10,1,1,45,0
19,8,1,1,18,1
56,9,1,1,40,1
53,5,1,0,40,1
68,14,1,0,18,1
69,9,1,1,18,1
62,10,1,0,40,0
62,9,1,0,40,1
39,9,1,1,40,1
45,12,1,0,40,1
29,10,0,0,50,1
33,10,1,0,40,1
34,10,0,0,40,0
29,9,1,1,40,1
65,7,1,0,35,0
18,10,1,1,35,1
22,9,1,0,40,1
30,13,1,0,40,0
44,13,1,0,40,0
48,10,1,1,20,1
52,9,1,0,45,1
53,13,0,0,20,0
48,9,1,1,40,1
25,13,1,1,40,1
41,13,1,0,50,0
37,9,1,0,40,1
55,6,0,0,45,1
67,9,1,1,38,1
36,10,1,0,45,1
47,9,1,1,52,1
36,9,1,1,40,1
25,13,1,1,16,1
19,5,1,0,16,1
24,4,1,0,40,1
30,10,1,0,25,1
17,7,1,0,16,1
28,13,1,0,40,1
34,11,1,0,45,1
35,10,1,0,46,1
24,10,0,0,40,1
43,9,1,1,35,0
20,9,0,0,40,1
55,14,1,0,40,0
22,10,0,1,35,1
20,10,1,0,50,1
44,9,1,1,40,1
38,12,1,0,40,1
53,5,0,1,25,1
26,10,0,0,48,1
58,10,1,0,40,0
23,9,1,0,40,1
53,2,1,0,50,1
35,9,1,0,40,1
41,9,1,0,62,1
31,9,1,0,40,1
50,9,0,1,40,1
57,5,0,0,55,0
25,7,1,0,40,1
23,9,1,0,40,1
48,13,1,0,50,1
34,10,1,1,60,1
37,10,0,0,40,1
43,13,0,0,45,1
20,10,1,0,20,1
40,13,1,0,75,0
27,10,1,1,40,1
35,6,1,0,40,1
33,13,1,1,40,1
57,10,1,1,40,1
43,12,0,0,40,1
40,12,1,0,55,0
54,10,1,0,55,1
28,10,1,1,40,1
32,9,1,0,40,1
49,9,1,0,50,0
52,9,1,0,40,1
41,6,1,0,60,1
19,9,1,0,40,1
33,9,1,1,42,1
21,10,1,0,40,1
25,13,1,1,32,1
44,7,1,1,44,1
20,10,1,0,40,1
46,6,0,0,37,1
39,9,1,0,50,1
34,9,1,0,40,1
19,9,1,0,35,1
27,9,1,0,40,0
53,5,1,0,40,1
46,11,1,0,40,1
23,13,1,0,40,1
39,10,0,0,40,1
30,9,1,0,40,1
53,14,1,0,45,0
33,5,1,0,40,1
22,10,1,1,40,1
44,10,0,1,35,1
30,10,0,1,40,1
66,10,1,1,20,1
39,13,1,0,40,1
37,9,1,0,50,0
34,9,1,1,40,1
17,7,1,0,20,1
43,13,1,0,60,0
46,13,1,0,50,0
17,7,1,0,20,1
60,4,1,0,40,1
63,14,1,0,40,1
42,12,1,0,40,1
30,5,0,0,40,1
33,9,1,0,40,1
43,10,0,0,40,1
20,5,1,1,40,1
30,10,0,0,72,1
37,9,1,0,45,1
33,10,1,1,40,1
49,13,1,0,40,0
65,9,1,1,17,1
35,15,1,0,55,0
27,13,1,0,40,1
33,9,1,0,45,0
18,8,1,1,20,1
41,14,1,0,50,1
38,13,1,0,40,1
45,9,1,0,40,1
18,10,1,0,40,1
33,10,1,1,38,1
28,9,1,0,40,1
47,9,0,1,40,1
30,12,0,1,20,1
36,12,1,0,40,1
21,9,1,0,30,1
44,13,1,0,40,1
33,9,1,0,20,1
61,9,0,0,6,1
29,10,1,0,40,1
45,10,1,0,40,0
18,9,1,1,60,1
29,11,1,0,56,0
27,13,1,1,40,1
21,10,1,0,20,1
22,10,1,1,35,1
49,10,1,0,45,0
35,10,1,0,50,1
47,9,1,0,40,0
37,10,1,0,40,1
37,11,1,0,48,0
26,9,1,0,40,1
18,9,1,0,40,1
55,10,1,0,45,1
47,12,1,0,50,0
59,9,0,1,40,1
70,9,1,1,5,1
53,9,1,0,40,0
39,9,1,1,40,1
38,5,1,0,40,1
33,10,1,1,50,1
19,10,1,0,40,1
28,9,1,0,40,1
74,6,1,1,1,1
40,13,1,0,40,0
35,11,1,0,40,1
35,9,1,0,50,1
41,10,1,0,40,0
38,10,1,0,50,1
29,6,1,0,35,0
46,9,1,0,50,1
46,9,1,1,40,1
40,13,1,0,60,0
29,13,1,0,40,0
39,12,0,0,60,1
31,9,1,0,60,1
50,14,1,1,70,1
31,13,1,1,40,1
27,10,1,0,45,1
27,10,0,0,25,1
28,13,1,1,20,1
21,9,0,1,30,1
57,13,1,0,40,1
56,14,1,1,40,1
22,9,1,1,40,1
48,1,1,1,40,1
36,10,0,0,55,1
51,8,1,0,40,1
39,12,1,0,48,1
43,9,1,0,70,0
38,14,0,0,40,1
51,9,1,0,40,1
43,9,1,0,40,1
44,14,1,0,40,0
35,9,1,1,50,1
40,9,1,0,40,0
39,6,0,1,12,1
47,4,1,0,40,1
23,1,1,1,15,1
26,7,1,0,40,1
25,9,0,1,40,1
29,10,0,0,42,1
30,9,1,0,45,1
57,13,0,0,40,1
37,11,1,0,40,0
39,13,1,0,48,0
37,14,1,1,40,0
45,9,1,0,40,1
21,10,1,1,16,1
25,10,0,1,40,1
61,9,0,1,40,1
59,9,1,0,15,1
28,9,1,0,40,1
24,10,1,1,40,1
47,9,1,0,40,0
29,9,1,0,80,1
49,5,1,1,20,1
41,13,1,1,35,1
33,10,0,1,40,1
20,10,1,0,40,1
40,16,1,1,20,0
32,10,1,0,16,1
48,13,0,0,40,0
24,10,1,1,40,1
50,11,1,0,38,0
31,9,0,0,40,1
23,11,1,0,55,0
35,9,1,0,40,1
50,9,1,0,40,1
39,5,1,0,50,1
52,4,1,0,48,1
44,9,1,0,80,1
43,13,1,0,50,0
39,9,1,0,40,1
33,4,1,0,40,0
31,14,1,0,40,0
40,10,1,1,40,0
28,15,1,0,40,1
19,8,0,1,25,1
35,11,1,0,50,1
44,13,1,0,60,1
40,13,1,0,40,1
20,10,1,1,35,1
55,9,0,0,48,0
30,4,1,0,35,1
38,9,1,0,55,0
75,9,1,0,20,1
17,7,1,0,15,1
79,14,1,0,40,0
20,10,1,0,30,1
25,12,1,0,30,1
27,13,1,0,45,1
19,10,1,1,20,1
21,10,0,1,40,1
19,10,1,0,20,1
42,10,1,0,40,1
28,6,1,0,36,1
47,10,1,0,40,0
59,10,1,1,32,1
50,9,1,0,40,0
48,9,1,0,80,1
33,9,1,0,40,1
27,12,1,1,40,1
45,16,1,0,30,0
24,4,1,0,40,1
31,9,1,1,40,0
24,3,0,0,40,1
29,9,1,0,40,1
24,9,1,0,30,1
24,13,1,1,30,1
28,10,0,1,45,1
63,9,1,0,40,1
36,10,1,0,50,1
58,4,1,0,40,1
51,10,1,1,36,1
42,10,1,0,50,0
39,10,1,0,40,1
26,13,0,1,40,1
39,10,1,0,40,1
28,13,1,0,45,1
51,13,0,0,40,0
45,13,1,0,40,1
45,11,1,0,40,1
23,13,1,1,40,1
38,10,1,0,40,1
38,7,1,0,36,1
39,10,1,0,40,1
52,11,1,0,50,1
17,8,1,1,6,1
31,13,1,0,50,1
22,9,0,0,24,1
47,9,1,1,38,1
28,10,1,1,40,1
30,9,0,1,40,1
41,9,1,0,50,0
29,14,0,0,42,1
42,15,1,0,60,0
52,10,1,0,40,1
35,13,1,1,40,1
28,12,1,1,40,1
46,14,1,0,46,0
21,10,1,1,40,1
45,9,0,1,40,1
21,9,1,0,40,1
74,6,1,0,20,1
29,9,1,0,40,1
39,9,1,1,40,1
44,10,1,0,45,0
23,13,1,0,40,1
32,12,0,1,40,1
61,6,1,1,40,1
43,9,1,1,30,0
23,1,0,1,40,1
18,10,1,1,38,1
38,9,1,0,40,1
33,13,1,0,35,1
19,10,0,1,35,1
23,10,1,0,40,1
37,9,1,0,45,1
25,9,1,0,40,1
36,9,1,0,43,1
45,8,0,1,40,0
32,13,1,1,48,1
65,7,0,1,15,1
18,7,1,0,40,1
25,9,1,0,40,1
29,14,1,0,65,1
53,10,1,0,40,1
33,16,1,0,60,0
27,13,1,0,45,1
24,9,1,0,40,1
54,4,1,0,50,1
23,10,1,1,30,1
45,11,0,1,40,1
36,10,1,1,35,0
36,7,1,0,40,0
44,14,1,1,40,1
24,9,0,0,40,1
39,10,1,0,70,1
50,9,1,1,40,1
38,9,1,1,40,0
58,13,1,1,40,1
44,9,0,0,48,1
24,13,0,0,55,1
52,9,1,0,40,0
46,13,1,0,40,0
50,16,1,0,60,0
34,12,1,0,44,1
40,12,0,0,40,1
53,13,1,1,40,1
24,9,1,1,40,1
58,13,1,0,70,1
26,10,1,0,45,1
22,12,1,0,40,1
36,9,1,0,40,1
78,12,1,1,4,1
36,13,1,0,45,0
43,13,1,1,28,1
60,4,1,0,40,1
49,14,1,0,40,0
50,4,1,0,63,0
34,4,0,0,10,1
46,10,1,0,40,1
46,13,0,0,40,1
69,9,1,0,20,1
32,6,1,0,40,0
40,13,1,0,50,0
61,3,1,0,45,1
56,10,1,0,40,0
47,9,1,0,40,1
29,9,0,0,40,1
37,9,1,0,46,1
51,15,1,1,50,0
44,14,1,0,40,0
33,9,1,1,40,1
